date,underlying,volume,open,high,low
07-26 09:58:55:305232,194.265,2,193.67,194.72,193.32
07-26 09:58:56:264290,194.2501,3,193.67,194.72,193.32
07-26 09:58:57:271960,194.3,1,193.67,194.72,193.32
07-26 09:58:58:269578,194.3,1,193.67,194.72,193.32
07-26 09:58:59:269767,194.31,1,193.67,194.72,193.32
07-26 09:59:00:317446,194.285,1,193.67,194.72,193.32
07-26 09:59:01:288408,194.3148,1,193.67,194.72,193.32
07-26 09:59:02:283510,194.31,5,193.67,194.72,193.32
07-26 09:59:03:297777,194.31,1,193.67,194.72,193.32
07-26 09:59:04:292244,194.295,4,193.67,194.72,193.32
07-26 09:59:05:301080,194.32,1,193.67,194.72,193.32
07-26 09:59:06:300760,194.31,1,193.67,194.72,193.32
07-26 09:59:07:340980,194.3,1,193.67,194.72,193.32
07-26 09:59:08:354154,194.2901,1,193.67,194.72,193.32
07-26 09:59:09:351794,194.3,1,193.67,194.72,193.32
07-26 09:59:10:312390,194.29,1,193.67,194.72,193.32
07-26 09:59:11:316209,194.28,1,193.67,194.72,193.32
07-26 09:59:12:318834,194.285,1,193.67,194.72,193.32
07-26 09:59:13:360952,194.2845,1,193.67,194.72,193.32
07-26 09:59:14:321613,194.28,1,193.67,194.72,193.32
07-26 09:59:15:318794,194.29,1,193.67,194.72,193.32
07-26 09:59:16:327093,194.3,4,193.67,194.72,193.32
07-26 09:59:17:321974,194.29,1,193.67,194.72,193.32
07-26 09:59:18:322843,194.3,1,193.67,194.72,193.32
07-26 09:59:19:322022,194.2919,3,193.67,194.72,193.32
07-26 09:59:20:320190,194.31,1,193.67,194.72,193.32
07-26 09:59:21:320368,194.34,2,193.67,194.72,193.32
07-26 09:59:22:316118,194.35,1,193.67,194.72,193.32
07-26 09:59:23:325902,194.353,1,193.67,194.72,193.32
07-26 09:59:24:369175,194.36,1,193.67,194.72,193.32
07-26 09:59:25:466943,194.36,3,193.67,194.72,193.32
07-26 09:59:26:497575,194.35,2,193.67,194.72,193.32
07-26 09:59:27:355746,194.35,4,193.67,194.72,193.32
07-26 09:59:28:334873,194.35,1,193.67,194.72,193.32
07-26 09:59:29:369979,194.35,1,193.67,194.72,193.32
07-26 09:59:30:368332,194.32,1,193.67,194.72,193.32
07-26 09:59:31:336335,194.3203,1,193.67,194.72,193.32
07-26 09:59:32:371509,194.34,1,193.67,194.72,193.32
07-26 09:59:33:335787,194.344,1,193.67,194.72,193.32
07-26 09:59:34:335287,194.35,5,193.67,194.72,193.32
07-26 09:59:35:371743,194.3399,2,193.67,194.72,193.32
07-26 09:59:36:351522,194.34,1,193.67,194.72,193.32
07-26 09:59:37:347789,194.35,1,193.67,194.72,193.32
07-26 09:59:38:338500,194.36,1,193.67,194.72,193.32
07-26 09:59:39:387406,194.4,1,193.67,194.72,193.32
07-26 09:59:40:349082,194.395,1,193.67,194.72,193.32
07-26 09:59:41:420132,194.4048,2,193.67,194.72,193.32
07-26 09:59:42:350776,194.4,1,193.67,194.72,193.32
07-26 09:59:44:010684,194.4,1,193.67,194.72,193.32
07-26 09:59:44:386303,194.41,1,193.67,194.72,193.32
07-26 09:59:45:858302,194.4,1,193.67,194.72,193.32
07-26 09:59:46:354598,194.405,1,193.67,194.72,193.32
07-26 09:59:47:393885,194.405,1,193.67,194.72,193.32
07-26 09:59:48:359966,194.41,4,193.67,194.72,193.32
07-26 09:59:49:364930,194.39,1,193.67,194.72,193.32
07-26 09:59:50:358107,194.42,1,193.67,194.72,193.32
07-26 09:59:51:359491,194.42,1,193.67,194.72,193.32
07-26 09:59:52:368393,194.4001,1,193.67,194.72,193.32
07-26 09:59:53:406165,194.4101,5,193.67,194.72,193.32
07-26 09:59:54:366754,194.42,1,193.67,194.72,193.32
07-26 09:59:55:375044,194.42,1,193.67,194.72,193.32
07-26 09:59:56:365631,194.42,1,193.67,194.72,193.32
07-26 09:59:57:377421,194.425,1,193.67,194.72,193.32
07-26 09:59:58:378299,194.42,1,193.67,194.72,193.32
07-26 09:59:59:421127,194.42,1,193.67,194.72,193.32
07-26 10:00:00:414426,194.38,6,193.67,194.72,193.32
07-26 10:00:01:389317,194.39,1,193.67,194.72,193.32
07-26 10:00:02:396568,194.38,1,193.67,194.72,193.32
07-26 10:00:03:435139,194.38,2,193.67,194.72,193.32
07-26 10:00:04:399480,194.38,1,193.67,194.72,193.32
07-26 10:00:05:393381,194.38,2,193.67,194.72,193.32
07-26 10:00:06:407599,194.3999,4,193.67,194.72,193.32
07-26 10:00:07:411413,194.3518,2,193.67,194.72,193.32
07-26 10:00:08:438924,194.3601,6,193.67,194.72,193.32
07-26 10:00:09:408804,194.35,1,193.67,194.72,193.32
07-26 10:00:10:445910,194.345,3,193.67,194.72,193.32
07-26 10:00:11:406859,194.33,5,193.67,194.72,193.32
07-26 10:00:12:453895,194.315,15,193.67,194.72,193.32
07-26 10:00:13:422611,194.315,1,193.67,194.72,193.32
07-26 10:00:14:422439,194.3199,10,193.67,194.72,193.32
07-26 10:00:15:422002,194.32,1,193.67,194.72,193.32
07-26 10:00:16:427139,194.3047,1,193.67,194.72,193.32
07-26 10:00:17:430113,194.34,1,193.67,194.72,193.32
07-26 10:00:18:430599,194.335,5,193.67,194.72,193.32
07-26 10:00:19:476371,194.33,1,193.67,194.72,193.32
07-26 10:00:20:436422,194.33,1,193.67,194.72,193.32
07-26 10:00:21:444864,194.33,1,193.67,194.72,193.32
07-26 10:00:22:447153,194.34,5,193.67,194.72,193.32
07-26 10:00:23:445821,194.325,2,193.67,194.72,193.32
07-26 10:00:24:456099,194.315,1,193.67,194.72,193.32
07-26 10:00:25:453883,194.315,1,193.67,194.72,193.32
07-26 10:00:26:494371,194.31,1,193.67,194.72,193.32
07-26 10:00:27:455835,194.3129,1,193.67,194.72,193.32
07-26 10:00:28:490125,194.3248,2,193.67,194.72,193.32
07-26 10:00:29:466358,194.305,1,193.67,194.72,193.32
07-26 10:00:30:462613,194.295,1,193.67,194.72,193.32
07-26 10:00:31:459279,194.29,2,193.67,194.72,193.32
07-26 10:00:32:477053,194.315,3,193.67,194.72,193.32
07-26 10:00:33:472344,194.325,1,193.67,194.72,193.32
07-26 10:00:34:476148,194.315,4,193.67,194.72,193.32
07-26 10:00:35:479718,194.305,1,193.67,194.72,193.32
07-26 10:00:36:474473,194.295,1,193.67,194.72,193.32
07-26 10:00:37:518150,194.2972,1,193.67,194.72,193.32
07-26 10:00:38:519716,194.31,1,193.67,194.72,193.32
07-26 10:00:39:481098,194.3171,5,193.67,194.72,193.32
07-26 10:00:40:514317,194.31,5,193.67,194.72,193.32
07-26 10:00:41:484421,194.31,1,193.67,194.72,193.32
07-26 10:00:42:524022,194.29,1,193.67,194.72,193.32
07-26 10:00:43:486485,194.29,1,193.67,194.72,193.32
07-26 10:00:44:535669,194.31,1,193.67,194.72,193.32
07-26 10:00:45:541175,194.32,1,193.67,194.72,193.32
07-26 10:00:46:498518,194.329,3,193.67,194.72,193.32
07-26 10:00:47:533479,194.325,1,193.67,194.72,193.32
07-26 10:00:48:535438,194.34,1,193.67,194.72,193.32
07-26 10:00:49:506343,194.34,1,193.67,194.72,193.32
07-26 10:00:50:498908,194.34,1,193.67,194.72,193.32
07-26 10:00:51:499004,194.34,1,193.67,194.72,193.32
07-26 10:00:52:526303,194.34,1,193.67,194.72,193.32
07-26 10:00:53:508126,194.3513,4,193.67,194.72,193.32
07-26 10:00:54:547531,194.36,1,193.67,194.72,193.32
07-26 10:00:55:526082,194.3301,5,193.67,194.72,193.32
07-26 10:00:56:553241,194.3187,1,193.67,194.72,193.32
07-26 10:00:57:521798,194.305,1,193.67,194.72,193.32
07-26 10:00:58:521117,194.3099,2,193.67,194.72,193.32
07-26 10:00:59:563329,194.31,1,193.67,194.72,193.32
07-26 10:01:00:641863,194.32,1,193.67,194.72,193.32
07-26 10:01:01:535316,194.295,1,193.67,194.72,193.32
07-26 10:01:02:574917,194.29,1,193.67,194.72,193.32
07-26 10:01:03:538791,194.3073,9,193.67,194.72,193.32
07-26 10:01:04:555444,194.3073,9,193.67,194.72,193.32
07-26 10:01:05:585250,194.32,1,193.67,194.72,193.32
07-26 10:01:06:546330,194.325,5,193.67,194.72,193.32
07-26 10:01:07:556079,194.3213,2,193.67,194.72,193.32
07-26 10:01:08:554806,194.31,1,193.67,194.72,193.32
07-26 10:01:09:561921,194.3199,9,193.67,194.72,193.32
07-26 10:01:10:599881,194.32,1,193.67,194.72,193.32
07-26 10:01:11:575139,194.34,1,193.67,194.72,193.32
07-26 10:01:12:575555,194.31,1,193.67,194.72,193.32
07-26 10:01:13:586244,194.3,1,193.67,194.72,193.32
07-26 10:01:14:622162,194.2901,1,193.67,194.72,193.32
07-26 10:01:15:593119,194.3,1,193.67,194.72,193.32
07-26 10:01:16:632547,194.31,1,193.67,194.72,193.32
07-26 10:01:17:602964,194.31,1,193.67,194.72,193.32
07-26 10:01:18:643504,194.3,3,193.67,194.72,193.32
07-26 10:01:19:612876,194.31,1,193.67,194.72,193.32
07-26 10:01:20:614744,194.28,2,193.67,194.72,193.32
07-26 10:01:21:615083,194.28,1,193.67,194.72,193.32
07-26 10:01:22:661865,194.27,1,193.67,194.72,193.32
07-26 10:01:23:622803,194.28,2,193.67,194.72,193.32
07-26 10:01:24:722355,194.2701,20,193.67,194.72,193.32
07-26 10:01:25:626629,194.295,1,193.67,194.72,193.32
07-26 10:01:26:674267,194.311,1,193.67,194.72,193.32
07-26 10:01:27:683995,194.32,2,193.67,194.72,193.32
07-26 10:01:28:636716,194.305,1,193.67,194.72,193.32
07-26 10:01:29:650174,194.31,1,193.67,194.72,193.32
07-26 10:01:30:682426,194.31,1,193.67,194.72,193.32
07-26 10:01:31:647524,194.329,15,193.67,194.72,193.32
07-26 10:01:32:651374,194.34,3,193.67,194.72,193.32
07-26 10:01:33:691211,194.32,1,193.67,194.72,193.32
07-26 10:01:34:657168,194.32,1,193.67,194.72,193.32
07-26 10:01:35:661486,194.33,1,193.67,194.72,193.32
07-26 10:01:36:655657,194.33,1,193.67,194.72,193.32
07-26 10:01:37:672017,194.34,1,193.67,194.72,193.32
07-26 10:01:38:670036,194.34,1,193.67,194.72,193.32
07-26 10:01:39:677761,194.33,1,193.67,194.72,193.32
07-26 10:01:40:715474,194.3,2,193.67,194.72,193.32
07-26 10:01:41:669778,194.2955,1,193.67,194.72,193.32
07-26 10:01:42:672737,194.275,3,193.67,194.72,193.32
07-26 10:01:43:682925,194.28,5,193.67,194.72,193.32
07-26 10:01:44:686536,194.28,3,193.67,194.72,193.32
07-26 10:01:45:857814,194.2797,1,193.67,194.72,193.32
07-26 10:01:46:696322,194.28,1,193.67,194.72,193.32
07-26 10:01:47:697320,194.27,5,193.67,194.72,193.32
07-26 10:01:48:737717,194.27,1,193.67,194.72,193.32
07-26 10:01:49:734927,194.255,1,193.67,194.72,193.32
07-26 10:01:50:712537,194.245,1,193.67,194.72,193.32
07-26 10:01:51:711209,194.2207,5,193.67,194.72,193.32
07-26 10:01:52:756601,194.22,1,193.67,194.72,193.32
07-26 10:01:53:725101,194.24,1,193.67,194.72,193.32
07-26 10:01:54:728421,194.245,35,193.67,194.72,193.32
07-26 10:01:55:778757,194.2439,2,193.67,194.72,193.32
07-26 10:01:56:772842,194.24,1,193.67,194.72,193.32
07-26 10:01:57:740990,194.2382,8,193.67,194.72,193.32
07-26 10:01:58:730175,194.2299,3,193.67,194.72,193.32
07-26 10:01:59:753471,194.24,1,193.67,194.72,193.32
07-26 10:02:00:741982,194.255,1,193.67,194.72,193.32
07-26 10:02:01:778141,194.2508,5,193.67,194.72,193.32
07-26 10:02:02:745653,194.2401,1,193.67,194.72,193.32
07-26 10:02:03:756817,194.2578,1,193.67,194.72,193.32
07-26 10:02:04:784353,194.27,4,193.67,194.72,193.32
07-26 10:02:05:750136,194.28,5,193.67,194.72,193.32
07-26 10:02:06:851242,194.295,1,193.67,194.72,193.32
07-26 10:02:07:883026,194.2955,1,193.67,194.72,193.32
07-26 10:02:08:823674,194.3,5,193.67,194.72,193.32
07-26 10:02:09:757760,194.315,1,193.67,194.72,193.32
07-26 10:02:10:767842,194.29,1,193.67,194.72,193.32
07-26 10:02:11:813038,194.3,1,193.67,194.72,193.32
07-26 10:02:12:766965,194.301,1,193.67,194.72,193.32
07-26 10:02:13:809381,194.31,1,193.67,194.72,193.32
07-26 10:02:14:808701,194.3121,1,193.67,194.72,193.32
07-26 10:02:15:809191,194.312,1,193.67,194.72,193.32
07-26 10:02:16:812638,194.312,1,193.67,194.72,193.32
07-26 10:02:17:813101,194.315,2,193.67,194.72,193.32
07-26 10:02:18:782812,194.3109,5,193.67,194.72,193.32
07-26 10:02:19:786675,194.32,1,193.67,194.72,193.32
07-26 10:02:20:802114,194.32,1,193.67,194.72,193.32
07-26 10:02:21:784569,194.33,1,193.67,194.72,193.32
07-26 10:02:22:790275,194.335,1,193.67,194.72,193.32
07-26 10:02:23:829398,194.345,2,193.67,194.72,193.32
07-26 10:02:24:796266,194.33,1,193.67,194.72,193.32
07-26 10:02:25:797666,194.3288,1,193.67,194.72,193.32
07-26 10:02:26:839374,194.3,1,193.67,194.72,193.32
07-26 10:02:27:842456,194.2889,4,193.67,194.72,193.32
07-26 10:02:28:853832,194.3085,1,193.67,194.72,193.32
07-26 10:02:29:805991,194.3085,1,193.67,194.72,193.32
07-26 10:02:30:813201,194.31,1,193.67,194.72,193.32
07-26 10:02:31:812642,194.3,1,193.67,194.72,193.32
07-26 10:02:32:817667,194.3,1,193.67,194.72,193.32
07-26 10:02:33:860999,194.3,1,193.67,194.72,193.32
07-26 10:02:34:966155,194.3,1,193.67,194.72,193.32
07-26 10:02:35:925592,194.3,1,193.67,194.72,193.32
07-26 10:02:37:040825,194.32,1,193.67,194.72,193.32
07-26 10:02:37:821569,194.33,1,193.67,194.72,193.32
07-26 10:02:38:868911,194.325,1,193.67,194.72,193.32
07-26 10:02:39:829285,194.33,1,193.67,194.72,193.32
07-26 10:02:40:833161,194.33,1,193.67,194.72,193.32
07-26 10:02:41:879370,194.34,1,193.67,194.72,193.32
07-26 10:02:42:871097,194.315,1,193.67,194.72,193.32
07-26 10:02:43:834022,194.3,1,193.67,194.72,193.32
07-26 10:02:44:837385,194.33,1,193.67,194.72,193.32
07-26 10:02:45:883886,194.36,3,193.67,194.72,193.32
07-26 10:02:46:848843,194.36,8,193.67,194.72,193.32
07-26 10:02:47:850685,194.36,1,193.67,194.72,193.32
07-26 10:02:48:881949,194.35,1,193.67,194.72,193.32
07-26 10:02:49:847828,194.35,10,193.67,194.72,193.32
07-26 10:02:50:857631,194.36,1,193.67,194.72,193.32
07-26 10:02:51:868443,194.35,1,193.67,194.72,193.32
07-26 10:02:52:900869,194.35,1,193.67,194.72,193.32
07-26 10:02:53:867223,194.3401,11,193.67,194.72,193.32
07-26 10:02:54:861306,194.35,1,193.67,194.72,193.32
07-26 10:02:55:869998,194.29,1,193.67,194.72,193.32
07-26 10:02:56:878784,194.2917,3,193.67,194.72,193.32
07-26 10:02:57:912630,194.32,1,193.67,194.72,193.32
07-26 10:02:58:908616,194.32,1,193.67,194.72,193.32
07-26 10:02:59:874833,194.3174,5,193.67,194.72,193.32
07-26 10:03:00:868971,194.325,3,193.67,194.72,193.32
07-26 10:03:01:909453,194.32,1,193.67,194.72,193.32
07-26 10:03:02:886452,194.35,1,193.67,194.72,193.32
07-26 10:03:03:922410,194.37,4,193.67,194.72,193.32
07-26 10:03:04:889689,194.3699,1,193.67,194.72,193.32
07-26 10:03:05:883629,194.35,1,193.67,194.72,193.32
07-26 10:03:06:927733,194.3623,1,193.67,194.72,193.32
07-26 10:03:07:901648,194.38,1,193.67,194.72,193.32
07-26 10:03:08:932423,194.3799,1,193.67,194.72,193.32
07-26 10:03:09:941278,194.35,1,193.67,194.72,193.32
07-26 10:03:10:898214,194.36,1,193.67,194.72,193.32
07-26 10:03:11:897547,194.38,1,193.67,194.72,193.32
07-26 10:03:12:940520,194.37,1,193.67,194.72,193.32
07-26 10:03:13:913118,194.38,1,193.67,194.72,193.32
07-26 10:03:14:915281,194.39,1,193.67,194.72,193.32
07-26 10:03:15:950694,194.385,1,193.67,194.72,193.32
07-26 10:03:16:963003,194.38,1,193.67,194.72,193.32
07-26 10:03:17:960705,194.38,1,193.67,194.72,193.32
07-26 10:03:18:929587,194.37,1,193.67,194.72,193.32
07-26 10:03:19:931871,194.36,1,193.67,194.72,193.32
07-26 10:03:20:959379,194.37,1,193.67,194.72,193.32
07-26 10:03:21:964047,194.3734,1,193.67,194.72,193.32
07-26 10:03:22:932252,194.42,1,193.67,194.72,193.32
07-26 10:03:23:930319,194.41,1,193.67,194.72,193.32
07-26 10:03:24:929835,194.42,1,193.67,194.72,193.32
07-26 10:03:25:953005,194.42,1,193.67,194.72,193.32
07-26 10:03:26:981222,194.42,1,193.67,194.72,193.32
07-26 10:03:27:995735,194.43,1,193.67,194.72,193.32
07-26 10:03:28:979846,194.42,1,193.67,194.72,193.32
07-26 10:03:29:952259,194.42,1,193.67,194.72,193.32
07-26 10:03:30:982296,194.4318,1,193.67,194.72,193.32
07-26 10:03:31:945148,194.4488,1,193.67,194.72,193.32
07-26 10:03:32:948459,194.45,1,193.67,194.72,193.32
07-26 10:03:33:986409,194.46,1,193.67,194.72,193.32
07-26 10:03:34:949101,194.46,1,193.67,194.72,193.32
07-26 10:03:35:990265,194.45,1,193.67,194.72,193.32
07-26 10:03:36:987288,194.45,1,193.67,194.72,193.32
07-26 10:03:38:004283,194.44,1,193.67,194.72,193.32
07-26 10:03:39:004115,194.45,3,193.67,194.72,193.32
07-26 10:03:39:998302,194.45,1,193.67,194.72,193.32
07-26 10:03:40:965452,194.4301,3,193.67,194.72,193.32
07-26 10:03:41:973173,194.445,27,193.67,194.72,193.32
07-26 10:03:42:972693,194.44,3,193.67,194.72,193.32
07-26 10:03:43:979821,194.42,2,193.67,194.72,193.32
07-26 10:03:44:975761,194.4,5,193.67,194.72,193.32
07-26 10:03:45:976368,194.41,1,193.67,194.72,193.32
07-26 10:03:46:991137,194.4,1,193.67,194.72,193.32
07-26 10:03:47:993888,194.415,1,193.67,194.72,193.32
07-26 10:03:48:981574,194.41,1,193.67,194.72,193.32
07-26 10:03:49:986753,194.41,1,193.67,194.72,193.32
07-26 10:03:50:987526,194.43,1,193.67,194.72,193.32
07-26 10:03:51:991417,194.425,3,193.67,194.72,193.32
07-26 10:03:52:992084,194.44,1,193.67,194.72,193.32
07-26 10:03:53:997056,194.44,1,193.67,194.72,193.32
07-26 10:03:55:000786,194.43,5,193.67,194.72,193.32
07-26 10:03:55:999270,194.41,1,193.67,194.72,193.32
07-26 10:03:57:013177,194.41,1,193.67,194.72,193.32
07-26 10:03:58:030756,194.42,1,193.67,194.72,193.32
07-26 10:03:59:016412,194.4186,1,193.67,194.72,193.32
07-26 10:04:00:020705,194.4186,1,193.67,194.72,193.32
07-26 10:04:01:027051,194.41,1,193.67,194.72,193.32
07-26 10:04:02:020656,194.42,2,193.67,194.72,193.32
07-26 10:04:03:017698,194.4,1,193.67,194.72,193.32
07-26 10:04:04:055301,194.39,1,193.67,194.72,193.32
07-26 10:04:05:060436,194.42,1,193.67,194.72,193.32
07-26 10:04:06:021928,194.43,1,193.67,194.72,193.32
07-26 10:04:07:056403,194.45,1,193.67,194.72,193.32
07-26 10:04:08:046924,194.445,1,193.67,194.72,193.32
07-26 10:04:09:070633,194.46,3,193.67,194.72,193.32
07-26 10:04:10:037405,194.475,1,193.67,194.72,193.32
07-26 10:04:11:027632,194.4599,3,193.67,194.72,193.32
07-26 10:04:12:038288,194.455,3,193.67,194.72,193.32
07-26 10:04:13:075787,194.46,1,193.67,194.72,193.32
07-26 10:04:14:051122,194.45,10,193.67,194.72,193.32
07-26 10:04:15:042872,194.4433,2,193.67,194.72,193.32
07-26 10:04:16:051675,194.45,1,193.67,194.72,193.32
07-26 10:04:17:047533,194.46,2,193.67,194.72,193.32
07-26 10:04:18:074615,194.46,9,193.67,194.72,193.32
07-26 10:04:19:042910,194.47,1,193.67,194.72,193.32
07-26 10:04:20:082281,194.4657,2,193.67,194.72,193.32
07-26 10:04:21:058838,194.465,1,193.67,194.72,193.32
07-26 10:04:22:058188,194.465,1,193.67,194.72,193.32
07-26 10:04:23:063038,194.49,2,193.67,194.72,193.32
07-26 10:04:24:096094,194.489,1,193.67,194.72,193.32
07-26 10:04:25:057661,194.46,1,193.67,194.72,193.32
07-26 10:04:26:091048,194.46,3,193.67,194.72,193.32
07-26 10:04:27:115358,194.46,1,193.67,194.72,193.32
07-26 10:04:28:069290,194.46,1,193.67,194.72,193.32
07-26 10:04:29:063235,194.47,1,193.67,194.72,193.32
07-26 10:04:30:103110,194.46,1,193.67,194.72,193.32
07-26 10:04:31:062464,194.46,1,193.67,194.72,193.32
07-26 10:04:32:104736,194.47,2,193.67,194.72,193.32
07-26 10:04:33:073541,194.48,1,193.67,194.72,193.32
07-26 10:04:34:110904,194.49,1,193.67,194.72,193.32
07-26 10:04:35:123420,194.49,1,193.67,194.72,193.32
07-26 10:04:36:071745,194.4827,1,193.67,194.72,193.32
07-26 10:04:37:084727,194.47,1,193.67,194.72,193.32
07-26 10:04:38:085092,194.46,1,193.67,194.72,193.32
07-26 10:04:39:128039,194.46,1,193.67,194.72,193.32
07-26 10:04:40:080429,194.46,1,193.67,194.72,193.32
07-26 10:04:41:098908,194.4401,1,193.67,194.72,193.32
07-26 10:04:42:088328,194.43,1,193.67,194.72,193.32
07-26 10:04:43:117857,194.43,1,193.67,194.72,193.32
07-26 10:04:44:097534,194.43,1,193.67,194.72,193.32
07-26 10:04:45:155569,194.43,2,193.67,194.72,193.32
07-26 10:04:46:139042,194.45,3,193.67,194.72,193.32
07-26 10:04:47:149961,194.46,1,193.67,194.72,193.32
07-26 10:04:48:115450,194.46,5,193.67,194.72,193.32
07-26 10:04:49:122820,194.46,5,193.67,194.72,193.32
07-26 10:04:50:109589,194.46,5,193.67,194.72,193.32
07-26 10:04:51:117720,194.465,3,193.67,194.72,193.32
07-26 10:04:52:115685,194.48,1,193.67,194.72,193.32
07-26 10:04:53:153795,194.48,1,193.67,194.72,193.32
07-26 10:04:54:154207,194.48,1,193.67,194.72,193.32
07-26 10:04:55:160254,194.48,3,193.67,194.72,193.32
07-26 10:04:56:125323,194.49,1,193.67,194.72,193.32
07-26 10:04:57:168863,194.4823,1,193.67,194.72,193.32
07-26 10:04:58:121640,194.487,30,193.67,194.72,193.32
07-26 10:04:59:158532,194.49,7,193.67,194.72,193.32
07-26 10:05:00:130968,194.49,7,193.67,194.72,193.32
07-26 10:05:01:133881,194.5,1,193.67,194.72,193.32
07-26 10:05:02:138335,194.49,1,193.67,194.72,193.32
07-26 10:05:03:134881,194.48,1,193.67,194.72,193.32
07-26 10:05:04:138524,194.475,1,193.67,194.72,193.32
07-26 10:05:05:167864,194.47,1,193.67,194.72,193.32
07-26 10:05:06:128666,194.4601,2,193.67,194.72,193.32
07-26 10:05:07:143621,194.47,1,193.67,194.72,193.32
07-26 10:05:08:142169,194.47,1,193.67,194.72,193.32
07-26 10:05:09:175585,194.47,1,193.67,194.72,193.32
07-26 10:05:10:138582,194.47,1,193.67,194.72,193.32
07-26 10:05:11:151514,194.46,1,193.67,194.72,193.32
07-26 10:05:12:147202,194.465,2,193.67,194.72,193.32
07-26 10:05:13:149140,194.465,2,193.67,194.72,193.32
07-26 10:05:14:142672,194.465,2,193.67,194.72,193.32
07-26 10:05:15:147036,194.4604,1,193.67,194.72,193.32
07-26 10:05:16:148953,194.47,1,193.67,194.72,193.32
07-26 10:05:17:185040,194.4624,10,193.67,194.72,193.32
07-26 10:05:18:148348,194.4624,10,193.67,194.72,193.32
07-26 10:05:19:192459,194.49,1,193.67,194.72,193.32
07-26 10:08:26:188400,194.08,1,193.67,194.72,193.32
07-26 10:08:26:877228,194.0899,3,193.67,194.72,193.32
07-26 10:08:27:876996,194.095,2,193.67,194.72,193.32
07-26 10:08:28:858968,194.1,1,193.67,194.72,193.32
07-26 10:08:29:870094,194.11,1,193.67,194.72,193.32
07-26 10:08:30:858832,194.1195,1,193.67,194.72,193.32
07-26 10:08:31:915115,194.109,2,193.67,194.72,193.32
07-26 10:08:32:909564,194.11,5,193.67,194.72,193.32
07-26 10:08:33:886616,194.1015,1,193.67,194.72,193.32
07-26 10:08:34:915867,194.11,1,193.67,194.72,193.32
07-26 10:08:35:879771,194.11,2,193.67,194.72,193.32
